Park,Point transect,Point transect identification,Ecoregion,Universal Transverse Mercator Zone,Easting coordinate,Northing coordinate,Elevation,Date and Time,Temperature,Sky condition,Wind speed (km/h),Duration of survey (min),Species
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2010-06-11 6:16,6.5,Clear,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2015-06-22 5:47,4.8,clear,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2008-06-15 6:06,5.2,Overcast,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2013-06-17 6:00,6.7,Clear,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2009-06-16 6:08,8.7,Overcast,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2017-06-15 6:10,6.5,Scattered,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2014-06-10 5:55,11.3,broken,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2007-06-21 6:14,7.5,Scattered,1.5,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2016-06-14 6:06,4.5,clear,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2011-06-13 5:08,10.2,overcast,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2010-06-11 6:16,6.5,Clear,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2015-06-22 5:47,4.8,clear,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2008-06-15 6:06,5.2,Overcast,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2013-06-17 6:00,6.7,Clear,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2009-06-16 6:08,8.7,Overcast,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2017-06-15 6:10,6.5,Scattered,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2014-06-10 5:55,11.3,broken,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2007-06-21 6:14,7.5,Scattered,1.5,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2016-06-14 6:06,4.5,clear,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2011-06-13 5:08,10.2,overcast,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2010-06-11 6:16,6.5,Clear,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2015-06-22 5:47,4.8,clear,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2008-06-15 6:06,5.2,Overcast,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2013-06-17 6:00,6.7,Clear,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2009-06-16 6:08,8.7,Overcast,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2017-06-15 6:10,6.5,Scattered,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2014-06-10 5:55,11.3,broken,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2007-06-21 6:14,7.5,Scattered,1.5,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2016-06-14 6:06,4.5,clear,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2011-06-13 5:08,10.2,overcast,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2010-06-11 6:16,6.5,Clear,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2015-06-22 5:47,4.8,clear,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2008-06-15 6:06,5.2,Overcast,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2013-06-17 6:00,6.7,Clear,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2009-06-16 6:08,8.7,Overcast,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2017-06-15 6:10,6.5,Scattered,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2014-06-10 5:55,11.3,broken,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2007-06-21 6:14,7.5,Scattered,1.5,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2016-06-14 6:06,4.5,clear,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2011-06-13 5:08,10.2,overcast,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2010-06-11 6:16,6.5,Clear,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2015-06-22 5:47,4.8,clear,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2008-06-15 6:06,5.2,Overcast,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2013-06-17 6:00,6.7,Clear,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2009-06-16 6:08,8.7,Overcast,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2017-06-15 6:10,6.5,Scattered,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2014-06-10 5:55,11.3,broken,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2007-06-21 6:14,7.5,Scattered,1.5,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2016-06-14 6:06,4.5,clear,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2011-06-13 5:08,10.2,overcast,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2010-06-11 6:16,6.5,Clear,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2015-06-22 5:47,4.8,clear,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2008-06-15 6:06,5.2,Overcast,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2013-06-17 6:00,6.7,Clear,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2009-06-16 6:08,8.7,Overcast,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2017-06-15 6:10,6.5,Scattered,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2014-06-10 5:55,11.3,broken,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2007-06-21 6:14,7.5,Scattered,1.5,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2016-06-14 6:06,4.5,clear,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2011-06-13 5:08,10.2,overcast,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2010-06-11 6:16,6.5,Clear,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2015-06-22 5:47,4.8,clear,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2008-06-15 6:06,5.2,Overcast,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2013-06-17 6:00,6.7,Clear,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2009-06-16 6:08,8.7,Overcast,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2017-06-15 6:10,6.5,Scattered,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2014-06-10 5:55,11.3,broken,0,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2007-06-21 6:14,7.5,Scattered,1.5,10,
JNP,Elysium Pass,3,Montane,11N,414635,5860592,1332,2016-06-14 6:06,4.5,clear,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2008-06-15 6:30,4,Scattered,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2013-06-17 6:24,7,Clear,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2007-06-21 6:35,8.3,Scattered,1.8,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2017-06-15 6:34,5.7,Scattered,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2015-06-22 6:14,4.6,clear,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2010-06-11 6:40,4.3,Clear,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2011-06-13 5:30,9,overcast,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2009-06-16 6:32,8.5,Broken,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2014-06-10 6:18,9,broken,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2016-06-14 6:32,2.7,scattered,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2008-06-15 6:30,4,Scattered,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2013-06-17 6:24,7,Clear,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2007-06-21 6:35,8.3,Scattered,1.8,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2017-06-15 6:34,5.7,Scattered,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2015-06-22 6:14,4.6,clear,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2010-06-11 6:40,4.3,Clear,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2011-06-13 5:30,9,overcast,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2009-06-16 6:32,8.5,Broken,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2014-06-10 6:18,9,broken,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2016-06-14 6:32,2.7,scattered,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2008-06-15 6:30,4,Scattered,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2013-06-17 6:24,7,Clear,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2007-06-21 6:35,8.3,Scattered,1.8,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2017-06-15 6:34,5.7,Scattered,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2015-06-22 6:14,4.6,clear,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2010-06-11 6:40,4.3,Clear,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2011-06-13 5:30,9,overcast,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2009-06-16 6:32,8.5,Broken,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2014-06-10 6:18,9,broken,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2016-06-14 6:32,2.7,scattered,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2008-06-15 6:30,4,Scattered,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2013-06-17 6:24,7,Clear,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2007-06-21 6:35,8.3,Scattered,1.8,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2017-06-15 6:34,5.7,Scattered,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2015-06-22 6:14,4.6,clear,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2010-06-11 6:40,4.3,Clear,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2011-06-13 5:30,9,overcast,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2009-06-16 6:32,8.5,Broken,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2014-06-10 6:18,9,broken,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2016-06-14 6:32,2.7,scattered,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2008-06-15 6:30,4,Scattered,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2013-06-17 6:24,7,Clear,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2007-06-21 6:35,8.3,Scattered,1.8,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2017-06-15 6:34,5.7,Scattered,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2015-06-22 6:14,4.6,clear,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2010-06-11 6:40,4.3,Clear,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2011-06-13 5:30,9,overcast,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2009-06-16 6:32,8.5,Broken,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2014-06-10 6:18,9,broken,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2016-06-14 6:32,2.7,scattered,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2008-06-15 6:30,4,Scattered,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2013-06-17 6:24,7,Clear,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2007-06-21 6:35,8.3,Scattered,1.8,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2017-06-15 6:34,5.7,Scattered,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2015-06-22 6:14,4.6,clear,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2010-06-11 6:40,4.3,Clear,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2011-06-13 5:30,9,overcast,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2009-06-16 6:32,8.5,Broken,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2014-06-10 6:18,9,broken,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2016-06-14 6:32,2.7,scattered,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2008-06-15 6:30,4,Scattered,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2013-06-17 6:24,7,Clear,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2007-06-21 6:35,8.3,Scattered,1.8,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2017-06-15 6:34,5.7,Scattered,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2015-06-22 6:14,4.6,clear,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2010-06-11 6:40,4.3,Clear,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2011-06-13 5:30,9,overcast,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2009-06-16 6:32,8.5,Broken,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2014-06-10 6:18,9,broken,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2016-06-14 6:32,2.7,scattered,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2008-06-15 6:30,4,Scattered,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2013-06-17 6:24,7,Clear,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2007-06-21 6:35,8.3,Scattered,1.8,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2017-06-15 6:34,5.7,Scattered,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2015-06-22 6:14,4.6,clear,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2010-06-11 6:40,4.3,Clear,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2011-06-13 5:30,9,overcast,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2009-06-16 6:32,8.5,Broken,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2014-06-10 6:18,9,broken,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2016-06-14 6:32,2.7,scattered,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2008-06-15 6:30,4,Scattered,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2013-06-17 6:24,7,Clear,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2007-06-21 6:35,8.3,Scattered,1.8,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2017-06-15 6:34,5.7,Scattered,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2015-06-22 6:14,4.6,clear,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2010-06-11 6:40,4.3,Clear,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2011-06-13 5:30,9,overcast,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2009-06-16 6:32,8.5,Broken,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2014-06-10 6:18,9,broken,0,10,
JNP,Elysium Pass,4,Montane,11N,414384,5860779,1347,2016-06-14 6:32,2.7,scattered,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2017-06-15 7:00,5.4,Clear,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2014-06-10 6:41,10.3,broken,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2015-06-22 6:42,5.2,scattered,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2013-06-17 6:47,7,Clear,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2011-06-13 5:52,9.2,overcast,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2007-06-21 7:01,9.3,Scattered,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2008-06-15 6:53,4.1,Clear,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2010-06-11 7:04,2.4,Clear,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2016-06-14 7:00,4.8,scattered,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2009-06-16 7:05,7.6,Scattered,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2017-06-15 7:00,5.4,Clear,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2014-06-10 6:41,10.3,broken,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2015-06-22 6:42,5.2,scattered,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2013-06-17 6:47,7,Clear,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2011-06-13 5:52,9.2,overcast,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2007-06-21 7:01,9.3,Scattered,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2008-06-15 6:53,4.1,Clear,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2010-06-11 7:04,2.4,Clear,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2016-06-14 7:00,4.8,scattered,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2009-06-16 7:05,7.6,Scattered,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2017-06-15 7:00,5.4,Clear,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2014-06-10 6:41,10.3,broken,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2015-06-22 6:42,5.2,scattered,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2013-06-17 6:47,7,Clear,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2011-06-13 5:52,9.2,overcast,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2007-06-21 7:01,9.3,Scattered,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2008-06-15 6:53,4.1,Clear,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2010-06-11 7:04,2.4,Clear,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2016-06-14 7:00,4.8,scattered,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2009-06-16 7:05,7.6,Scattered,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2017-06-15 7:00,5.4,Clear,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2014-06-10 6:41,10.3,broken,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2015-06-22 6:42,5.2,scattered,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2013-06-17 6:47,7,Clear,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2011-06-13 5:52,9.2,overcast,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2007-06-21 7:01,9.3,Scattered,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2008-06-15 6:53,4.1,Clear,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2010-06-11 7:04,2.4,Clear,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2016-06-14 7:00,4.8,scattered,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2009-06-16 7:05,7.6,Scattered,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2017-06-15 7:00,5.4,Clear,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2014-06-10 6:41,10.3,broken,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2015-06-22 6:42,5.2,scattered,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2013-06-17 6:47,7,Clear,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2011-06-13 5:52,9.2,overcast,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2007-06-21 7:01,9.3,Scattered,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2008-06-15 6:53,4.1,Clear,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2010-06-11 7:04,2.4,Clear,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2016-06-14 7:00,4.8,scattered,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2009-06-16 7:05,7.6,Scattered,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2017-06-15 7:00,5.4,Clear,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2014-06-10 6:41,10.3,broken,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2015-06-22 6:42,5.2,scattered,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2013-06-17 6:47,7,Clear,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2011-06-13 5:52,9.2,overcast,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2007-06-21 7:01,9.3,Scattered,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2008-06-15 6:53,4.1,Clear,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2010-06-11 7:04,2.4,Clear,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2016-06-14 7:00,4.8,scattered,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2009-06-16 7:05,7.6,Scattered,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2017-06-15 7:00,5.4,Clear,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2014-06-10 6:41,10.3,broken,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2015-06-22 6:42,5.2,scattered,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2013-06-17 6:47,7,Clear,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2011-06-13 5:52,9.2,overcast,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2007-06-21 7:01,9.3,Scattered,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2008-06-15 6:53,4.1,Clear,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2010-06-11 7:04,2.4,Clear,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2016-06-14 7:00,4.8,scattered,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2009-06-16 7:05,7.6,Scattered,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2017-06-15 7:00,5.4,Clear,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2014-06-10 6:41,10.3,broken,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2015-06-22 6:42,5.2,scattered,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2013-06-17 6:47,7,Clear,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2011-06-13 5:52,9.2,overcast,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2007-06-21 7:01,9.3,Scattered,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2008-06-15 6:53,4.1,Clear,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2010-06-11 7:04,2.4,Clear,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2016-06-14 7:00,4.8,scattered,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2009-06-16 7:05,7.6,Scattered,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2017-06-15 7:00,5.4,Clear,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2014-06-10 6:41,10.3,broken,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2015-06-22 6:42,5.2,scattered,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2013-06-17 6:47,7,Clear,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2011-06-13 5:52,9.2,overcast,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2007-06-21 7:01,9.3,Scattered,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2008-06-15 6:53,4.1,Clear,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2010-06-11 7:04,2.4,Clear,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2016-06-14 7:00,4.8,scattered,0,10,
JNP,Elysium Pass,5,Montane,11N,414233,5861042,1371,2009-06-16 7:05,7.6,Scattered,0,10,
JNP,Elysium Pass,6,Montane,11N,414034,5861264,1385,2010-06-11 7:27,7.1,Clear,0,10,
JNP,Elysium Pass,6,Montane,11N,414034,5861264,1385,2008-06-15 7:16,3.9,Broken,0,10,
JNP,Elysium Pass,6,Montane,11N,414034,5861264,1385,2017-06-15 7:26,5,Clear,0,10,
JNP,Elysium Pass,6,Montane,11N,414034,5861264,1385,2013-06-17 7:14,6.8,Clear,0,10,
