Park,Point transect,Point transect identification,Ecoregion,Universal Transverse Mercator Zone,Easting coordinate,Northing coordinate,Elevation,Date and Time,Temperature,Sky condition,Wind speed (km/h),Duration of survey (min),Species
JNP,Majestic Hill,8,Alpine,11N,415987,5843676,2238,2014-07-02 7:47,13.5,broken,3.6,10,
JNP,Majestic Hill,8,Alpine,11N,415987,5843676,2238,2010-07-08 8:57,15.3,Clear,0,10,
JNP,Majestic Hill,8,Alpine,11N,415987,5843676,2238,2011-07-06 7:56,14,scattered,2,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2012-07-11 7:58,16,clear,1.2,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2014-07-02 9:01,18,scattered,3.3,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2017-07-05 9:05,13.3,Clear,5.4,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2013-07-03 8:49,9.5,Scattered,4.9,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2015-07-03 8:15,21.5,clear,2.3,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2016-07-07 8:34,9.3,broken,2.7,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2010-07-08 9:19,21.4,Clear,1.5,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2011-07-06 8:20,12.8,scattered,5,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2012-07-11 7:58,16,clear,1.2,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2014-07-02 9:01,18,scattered,3.3,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2017-07-05 9:05,13.3,Clear,5.4,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2013-07-03 8:49,9.5,Scattered,4.9,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2015-07-03 8:15,21.5,clear,2.3,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2016-07-07 8:34,9.3,broken,2.7,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2010-07-08 9:19,21.4,Clear,1.5,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2011-07-06 8:20,12.8,scattered,5,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2012-07-11 7:58,16,clear,1.2,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2014-07-02 9:01,18,scattered,3.3,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2017-07-05 9:05,13.3,Clear,5.4,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2013-07-03 8:49,9.5,Scattered,4.9,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2015-07-03 8:15,21.5,clear,2.3,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2016-07-07 8:34,9.3,broken,2.7,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2010-07-08 9:19,21.4,Clear,1.5,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2011-07-06 8:20,12.8,scattered,5,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2012-07-11 7:58,16,clear,1.2,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2014-07-02 9:01,18,scattered,3.3,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2017-07-05 9:05,13.3,Clear,5.4,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2013-07-03 8:49,9.5,Scattered,4.9,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2015-07-03 8:15,21.5,clear,2.3,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2016-07-07 8:34,9.3,broken,2.7,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2010-07-08 9:19,21.4,Clear,1.5,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2011-07-06 8:20,12.8,scattered,5,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2012-07-11 7:58,16,clear,1.2,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2014-07-02 9:01,18,scattered,3.3,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2017-07-05 9:05,13.3,Clear,5.4,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2013-07-03 8:49,9.5,Scattered,4.9,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2015-07-03 8:15,21.5,clear,2.3,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2016-07-07 8:34,9.3,broken,2.7,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2010-07-08 9:19,21.4,Clear,1.5,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2011-07-06 8:20,12.8,scattered,5,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2012-07-11 7:58,16,clear,1.2,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2014-07-02 9:01,18,scattered,3.3,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2017-07-05 9:05,13.3,Clear,5.4,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2013-07-03 8:49,9.5,Scattered,4.9,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2015-07-03 8:15,21.5,clear,2.3,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2016-07-07 8:34,9.3,broken,2.7,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2010-07-08 9:19,21.4,Clear,1.5,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2011-07-06 8:20,12.8,scattered,5,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2012-07-11 7:58,16,clear,1.2,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2014-07-02 9:01,18,scattered,3.3,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2017-07-05 9:05,13.3,Clear,5.4,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2013-07-03 8:49,9.5,Scattered,4.9,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2015-07-03 8:15,21.5,clear,2.3,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2016-07-07 8:34,9.3,broken,2.7,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2010-07-08 9:19,21.4,Clear,1.5,10,
JNP,Majestic Hill,9,Alpine,11N,416289,5843762,2243,2011-07-06 8:20,12.8,scattered,5,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2014-06-22 5:06,2.5,clear,0,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2013-06-24 5:16,3.5,Scattered,2.4,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2009-07-01 5:20,4.2,Overcast,0.9,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2011-07-13 5:16,7.1,broken,0,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2010-07-01 5:00,0.7,Scattered,1.4,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2008-07-06 5:13,13.2,Overcast,1,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2015-06-25 5:05,9.2,overcast,0,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2016-07-01 4:57,6.3,scattered,0,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2014-06-22 5:06,2.5,clear,0,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2013-06-24 5:16,3.5,Scattered,2.4,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2009-07-01 5:20,4.2,Overcast,0.9,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2011-07-13 5:16,7.1,broken,0,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2010-07-01 5:00,0.7,Scattered,1.4,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2008-07-06 5:13,13.2,Overcast,1,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2015-06-25 5:05,9.2,overcast,0,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2016-07-01 4:57,6.3,scattered,0,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2014-06-22 5:06,2.5,clear,0,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2013-06-24 5:16,3.5,Scattered,2.4,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2009-07-01 5:20,4.2,Overcast,0.9,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2011-07-13 5:16,7.1,broken,0,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2010-07-01 5:00,0.7,Scattered,1.4,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2008-07-06 5:13,13.2,Overcast,1,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2015-06-25 5:05,9.2,overcast,0,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2016-07-01 4:57,6.3,scattered,0,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2014-06-22 5:06,2.5,clear,0,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2013-06-24 5:16,3.5,Scattered,2.4,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2009-07-01 5:20,4.2,Overcast,0.9,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2011-07-13 5:16,7.1,broken,0,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2010-07-01 5:00,0.7,Scattered,1.4,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2008-07-06 5:13,13.2,Overcast,1,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2015-06-25 5:05,9.2,overcast,0,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2016-07-01 4:57,6.3,scattered,0,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2014-06-22 5:06,2.5,clear,0,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2013-06-24 5:16,3.5,Scattered,2.4,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2009-07-01 5:20,4.2,Overcast,0.9,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2011-07-13 5:16,7.1,broken,0,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2010-07-01 5:00,0.7,Scattered,1.4,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2008-07-06 5:13,13.2,Overcast,1,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2015-06-25 5:05,9.2,overcast,0,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2016-07-01 4:57,6.3,scattered,0,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2014-06-22 5:06,2.5,clear,0,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2013-06-24 5:16,3.5,Scattered,2.4,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2009-07-01 5:20,4.2,Overcast,0.9,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2011-07-13 5:16,7.1,broken,0,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2010-07-01 5:00,0.7,Scattered,1.4,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2008-07-06 5:13,13.2,Overcast,1,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2015-06-25 5:05,9.2,overcast,0,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2016-07-01 4:57,6.3,scattered,0,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2014-06-22 5:06,2.5,clear,0,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2013-06-24 5:16,3.5,Scattered,2.4,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2009-07-01 5:20,4.2,Overcast,0.9,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2011-07-13 5:16,7.1,broken,0,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2010-07-01 5:00,0.7,Scattered,1.4,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2008-07-06 5:13,13.2,Overcast,1,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2015-06-25 5:05,9.2,overcast,0,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2016-07-01 4:57,6.3,scattered,0,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2014-06-22 5:06,2.5,clear,0,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2013-06-24 5:16,3.5,Scattered,2.4,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2009-07-01 5:20,4.2,Overcast,0.9,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2011-07-13 5:16,7.1,broken,0,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2010-07-01 5:00,0.7,Scattered,1.4,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2008-07-06 5:13,13.2,Overcast,1,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2015-06-25 5:05,9.2,overcast,0,10,
JNP,Opal Hills,1,Alpine,11N,458552,5844083,2144,2016-07-01 4:57,6.3,scattered,0,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2014-06-22 5:32,3.4,clear,0,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2015-06-25 5:36,9.1,overcast,1.1,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2013-06-24 5:48,3.3,Scattered,2.4,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2011-07-13 5:43,7.5,broken,1.6,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2009-07-01 5:50,2,Overcast,6.6,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2008-07-06 5:44,7.9,Overcast,7,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2016-07-01 5:28,7.4,scattered,0,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2010-07-01 5:28,-0.1,Scattered,4.1,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2014-06-22 5:32,3.4,clear,0,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2015-06-25 5:36,9.1,overcast,1.1,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2013-06-24 5:48,3.3,Scattered,2.4,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2011-07-13 5:43,7.5,broken,1.6,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2009-07-01 5:50,2,Overcast,6.6,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2008-07-06 5:44,7.9,Overcast,7,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2016-07-01 5:28,7.4,scattered,0,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2010-07-01 5:28,-0.1,Scattered,4.1,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2014-06-22 5:32,3.4,clear,0,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2015-06-25 5:36,9.1,overcast,1.1,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2013-06-24 5:48,3.3,Scattered,2.4,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2011-07-13 5:43,7.5,broken,1.6,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2009-07-01 5:50,2,Overcast,6.6,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2008-07-06 5:44,7.9,Overcast,7,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2016-07-01 5:28,7.4,scattered,0,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2010-07-01 5:28,-0.1,Scattered,4.1,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2014-06-22 5:32,3.4,clear,0,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2015-06-25 5:36,9.1,overcast,1.1,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2013-06-24 5:48,3.3,Scattered,2.4,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2011-07-13 5:43,7.5,broken,1.6,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2009-07-01 5:50,2,Overcast,6.6,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2008-07-06 5:44,7.9,Overcast,7,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2016-07-01 5:28,7.4,scattered,0,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2010-07-01 5:28,-0.1,Scattered,4.1,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2014-06-22 5:32,3.4,clear,0,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2015-06-25 5:36,9.1,overcast,1.1,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2013-06-24 5:48,3.3,Scattered,2.4,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2011-07-13 5:43,7.5,broken,1.6,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2009-07-01 5:50,2,Overcast,6.6,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2008-07-06 5:44,7.9,Overcast,7,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2016-07-01 5:28,7.4,scattered,0,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2010-07-01 5:28,-0.1,Scattered,4.1,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2014-06-22 5:32,3.4,clear,0,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2015-06-25 5:36,9.1,overcast,1.1,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2013-06-24 5:48,3.3,Scattered,2.4,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2011-07-13 5:43,7.5,broken,1.6,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2009-07-01 5:50,2,Overcast,6.6,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2008-07-06 5:44,7.9,Overcast,7,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2016-07-01 5:28,7.4,scattered,0,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2010-07-01 5:28,-0.1,Scattered,4.1,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2014-06-22 5:32,3.4,clear,0,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2015-06-25 5:36,9.1,overcast,1.1,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2013-06-24 5:48,3.3,Scattered,2.4,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2011-07-13 5:43,7.5,broken,1.6,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2009-07-01 5:50,2,Overcast,6.6,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2008-07-06 5:44,7.9,Overcast,7,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2016-07-01 5:28,7.4,scattered,0,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2010-07-01 5:28,-0.1,Scattered,4.1,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2014-06-22 5:32,3.4,clear,0,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2015-06-25 5:36,9.1,overcast,1.1,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2013-06-24 5:48,3.3,Scattered,2.4,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2011-07-13 5:43,7.5,broken,1.6,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2009-07-01 5:50,2,Overcast,6.6,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2008-07-06 5:44,7.9,Overcast,7,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2016-07-01 5:28,7.4,scattered,0,10,
JNP,Opal Hills,2,Alpine,11N,458760,5843872,2200,2010-07-01 5:28,-0.1,Scattered,4.1,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2009-07-01 6:23,1.7,Overcast,3.4,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2015-06-25 6:08,8.3,broken,1.8,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2013-06-24 6:20,1.9,Scattered,0,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2016-07-01 6:07,6.3,scattered,0,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2011-07-13 6:14,7.8,broken,0,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2008-07-06 6:16,6.1,Broken,10,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2014-06-22 6:11,2.3,clear,0,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2010-07-01 6:05,-0.7,Scattered,2.5,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2009-07-01 6:23,1.7,Overcast,3.4,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2015-06-25 6:08,8.3,broken,1.8,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2013-06-24 6:20,1.9,Scattered,0,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2016-07-01 6:07,6.3,scattered,0,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2011-07-13 6:14,7.8,broken,0,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2008-07-06 6:16,6.1,Broken,10,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2014-06-22 6:11,2.3,clear,0,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2010-07-01 6:05,-0.7,Scattered,2.5,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2009-07-01 6:23,1.7,Overcast,3.4,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2015-06-25 6:08,8.3,broken,1.8,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2013-06-24 6:20,1.9,Scattered,0,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2016-07-01 6:07,6.3,scattered,0,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2011-07-13 6:14,7.8,broken,0,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2008-07-06 6:16,6.1,Broken,10,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2014-06-22 6:11,2.3,clear,0,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2010-07-01 6:05,-0.7,Scattered,2.5,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2009-07-01 6:23,1.7,Overcast,3.4,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2015-06-25 6:08,8.3,broken,1.8,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2013-06-24 6:20,1.9,Scattered,0,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2016-07-01 6:07,6.3,scattered,0,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2011-07-13 6:14,7.8,broken,0,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2008-07-06 6:16,6.1,Broken,10,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2014-06-22 6:11,2.3,clear,0,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2010-07-01 6:05,-0.7,Scattered,2.5,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2009-07-01 6:23,1.7,Overcast,3.4,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2015-06-25 6:08,8.3,broken,1.8,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2013-06-24 6:20,1.9,Scattered,0,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2016-07-01 6:07,6.3,scattered,0,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2011-07-13 6:14,7.8,broken,0,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2008-07-06 6:16,6.1,Broken,10,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2014-06-22 6:11,2.3,clear,0,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2010-07-01 6:05,-0.7,Scattered,2.5,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2009-07-01 6:23,1.7,Overcast,3.4,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2015-06-25 6:08,8.3,broken,1.8,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2013-06-24 6:20,1.9,Scattered,0,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2016-07-01 6:07,6.3,scattered,0,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2011-07-13 6:14,7.8,broken,0,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2008-07-06 6:16,6.1,Broken,10,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2014-06-22 6:11,2.3,clear,0,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2010-07-01 6:05,-0.7,Scattered,2.5,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2009-07-01 6:23,1.7,Overcast,3.4,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2015-06-25 6:08,8.3,broken,1.8,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2013-06-24 6:20,1.9,Scattered,0,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2016-07-01 6:07,6.3,scattered,0,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2011-07-13 6:14,7.8,broken,0,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2008-07-06 6:16,6.1,Broken,10,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2014-06-22 6:11,2.3,clear,0,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2010-07-01 6:05,-0.7,Scattered,2.5,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2009-07-01 6:23,1.7,Overcast,3.4,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2015-06-25 6:08,8.3,broken,1.8,10,
JNP,Opal Hills,3,Alpine,11N,458672,5844520,2153,2013-06-24 6:20,1.9,Scattered,0,10,
